caller_method_id,callee_method_id,callee_symbol,is_internal,edge_kind,confidence,resolution_reason,callsite_file,callsite_line
82fde6b9da18a13e478cb1fc921f1694665d2492,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,73
82fde6b9da18a13e478cb1fc921f1694665d2492,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,74
82fde6b9da18a13e478cb1fc921f1694665d2492,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/0001_iter1_extensions.py,75
7ed5428a4f55e675d2e53628330d33214e9528da,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,21
7ed5428a4f55e675d2e53628330d33214e9528da,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,22
7ed5428a4f55e675d2e53628330d33214e9528da,,inspector.get_table_names,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,23
ae2986df2cd39d341ec5f44c6615edbcaa431075,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,28
ae2986df2cd39d341ec5f44c6615edbcaa431075,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,31
ae2986df2cd39d341ec5f44c6615edbcaa431075,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,32
ae2986df2cd39d341ec5f44c6615edbcaa431075,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,33
ae2986df2cd39d341ec5f44c6615edbcaa431075,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,37
ae2986df2cd39d341ec5f44c6615edbcaa431075,,batch_op.add_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,39
7250a500b73dad3abd97637ede573c8936b2fb64,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,43
7250a500b73dad3abd97637ede573c8936b2fb64,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,44
7250a500b73dad3abd97637ede573c8936b2fb64,,inspector.get_indexes,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,45
7250a500b73dad3abd97637ede573c8936b2fb64,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,48
435cd648c1c4811bf4b4943ddb9d7a3a324404fc,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,52
435cd648c1c4811bf4b4943ddb9d7a3a324404fc,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,53
435cd648c1c4811bf4b4943ddb9d7a3a324404fc,,inspector.get_indexes,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,54
435cd648c1c4811bf4b4943ddb9d7a3a324404fc,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,56
d533d5fdda6c138a9076404d5de7a86d6570a07f,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,60
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,64
d533d5fdda6c138a9076404d5de7a86d6570a07f,,op.create_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,65
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,67
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Integer,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,67
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,68
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,68
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,69
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,69
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,70
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,70
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,71
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,71
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,72
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,72
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,73
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,73
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,74
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,74
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,75
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Boolean,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,75
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,76
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.DateTime,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,76
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,77
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.DateTime,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,77
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.PrimaryKeyConstraint,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,78
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,81
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_ensure_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,82
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_ensure_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,87
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_ensure_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,94
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,97
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,97
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,98
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,98
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,99
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,99
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,100
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,100
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,101
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,101
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,102
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,102
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,103
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Float,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,103
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,104
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.JSON,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,104
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,105
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Integer,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,105
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,109
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,110
d533d5fdda6c138a9076404d5de7a86d6570a07f,,inspector.get_foreign_keys,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,111
d533d5fdda6c138a9076404d5de7a86d6570a07f,,op.create_foreign_key,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,113
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_ensure_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,115
d533d5fdda6c138a9076404d5de7a86d6570a07f,,_ensure_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,117
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,120
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.String,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,120
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,121
d533d5fdda6c138a9076404d5de7a86d6570a07f,,sa.JSON,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,121
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,127
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,131
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,132
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,inspector.get_foreign_keys,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,133
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,op.drop_constraint,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,135
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,138
bfef1b2675a04a83f84281ec25a329f7792b0bf3,435cd648c1c4811bf4b4943ddb9d7a3a324404fc,,True,static,MEDIUM,unique_name_match,backend/alembic/versions/005_add_jira_field_mappings.py,139
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,140
bfef1b2675a04a83f84281ec25a329f7792b0bf3,435cd648c1c4811bf4b4943ddb9d7a3a324404fc,,True,static,MEDIUM,unique_name_match,backend/alembic/versions/005_add_jira_field_mappings.py,141
bfef1b2675a04a83f84281ec25a329f7792b0bf3,435cd648c1c4811bf4b4943ddb9d7a3a324404fc,,True,static,MEDIUM,unique_name_match,backend/alembic/versions/005_add_jira_field_mappings.py,142
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,144
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,145
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,146
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,147
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,160
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,162
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,163
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,164
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,165
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,168
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,_table_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,170
bfef1b2675a04a83f84281ec25a329f7792b0bf3,,op.drop_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/005_add_jira_field_mappings.py,171
5f21e190577fab68e22f07725fd1341803a877b2,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,15
5f21e190577fab68e22f07725fd1341803a877b2,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,16
5f21e190577fab68e22f07725fd1341803a877b2,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,17
14d0fe6cbe1c4a64771f0737b19956f539936340,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,21
14d0fe6cbe1c4a64771f0737b19956f539936340,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,22
14d0fe6cbe1c4a64771f0737b19956f539936340,,op.drop_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/006_add_pr_indexes.py,23
e2dadd354ceff5463ccdadf9f210ccdafaf7b7b5,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,17
e2dadd354ceff5463ccdadf9f210ccdafaf7b7b5,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,18
e2dadd354ceff5463ccdadf9f210ccdafaf7b7b5,,inspector.get_columns,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,19
4dff50da133ce88d873506168e5909eafd2de12a,,_column_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,23
4dff50da133ce88d873506168e5909eafd2de12a,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,24
4dff50da133ce88d873506168e5909eafd2de12a,,batch_op.add_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,25
4dff50da133ce88d873506168e5909eafd2de12a,,sa.Column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,25
4dff50da133ce88d873506168e5909eafd2de12a,,sa.Integer,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,25
dcd01fad6b7e8bf1cc1f289452517fe74de7b7c0,,_column_exists,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,29
dcd01fad6b7e8bf1cc1f289452517fe74de7b7c0,,op.batch_alter_table,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,30
dcd01fad6b7e8bf1cc1f289452517fe74de7b7c0,,batch_op.drop_column,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/007_add_sprint_wip_limit.py,31
f917c6f1278c858613b103c5d9deedec08d4aafb,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,18
f917c6f1278c858613b103c5d9deedec08d4aafb,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,19
f917c6f1278c858613b103c5d9deedec08d4aafb,,inspector.get_table_names,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,20
f7e21f685e470eb2fd13602e44bc6d6ecdd7c354,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,24
f7e21f685e470eb2fd13602e44bc6d6ecdd7c354,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,25
f7e21f685e470eb2fd13602e44bc6d6ecdd7c354,,inspector.get_indexes,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,26
f7e21f685e470eb2fd13602e44bc6d6ecdd7c354,,op.create_index,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,29
53d7784e3182060d214a3565e0195593a5d0f530,,op.get_bind,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,33
53d7784e3182060d214a3565e0195593a5d0f530,,sa.inspect,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,34
53d7784e3182060d214a3565e0195593a5d0f530,,inspector.get_indexes,False,external,MEDIUM,ambiguous_or_external,backend/alembic/versions/008_add_business_value_audit.py,35
