issue_id,severity,category,rule_id,tool,language,file,line,column,end_line,end_column,message,evidence,suggestion,confidence,target
65cb6b4c0a87c2ec1ea1a50fa66af07b8a6b74cd,MAJOR,maintainability,no-undef,eslint,TypeScript,frontend/src/components/BackendStatusAlert.tsx,40,73,40,86,'EventListener' is not defined.,,,HIGH,prod
06190777424851df053d043f393a67dddfb04f81,MAJOR,maintainability,react-hooks/set-state-in-effect,eslint,TypeScript,frontend/src/components/BackfillProgressDialog.tsx,48,7,48,24,"Error: Calling setState synchronously within an effect can trigger cascading renders

Effects are intended to synchronize state between React and external systems such as manually updating the DOM, state management libraries, or other platform APIs. In general, the body of an effect should do one or both of the following:
* Update external systems with the latest state from React.
* Subscribe for updates from some external system, calling setState in a callback function when external state changes.

Calling setState synchronously within an effect body causes cascading renders that can hurt performance, and is not recommended. (https://react.dev/learn/you-might-not-need-an-effect).

/Users/kkitanin/Documents/MyApps/po_copilot/po_helper/frontend/src/components/BackfillProgressDialog.tsx:48:7
  46 |   useEffect(() => {
  47 |     if (!open) {
> 48 |       setElapsedSeconds(0);
     |       ^^^^^^^^^^^^^^^^^ Avoid calling setState() directly within an effect
  49 |       return;
  50 |     }
  51 |",,,HIGH,prod
05dc61816df2922a4d174748b9f3d35b1029a283,MAJOR,maintainability,no-undef,eslint,TypeScript,frontend/src/components/EmptyState.test.tsx,8,38,8,43,'React' is not defined.,,,HIGH,test
02c8e539f078cc0b18c4e5a7fdd84726e92910d0,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/EmptyState.test.tsx,27,13,27,22,'container' is assigned a value but never used.,,,HIGH,test
4ef501f1405b244ea959481308f69e0191764df7,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/EmptyState.tsx,117,21,,,"`'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`.",,,HIGH,prod
8df12f9aa2b67d5d0356bbb7bd3654f31194c137,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/HelpPanel.tsx,13,3,13,7,'Link' is defined but never used.,,,HIGH,prod
fa6fcfb46d5f975ee75e5fd6805d7434e22f9864,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/HelpTooltip.test.tsx,60,13,60,22,'container' is assigned a value but never used.,,,HIGH,test
e2e0b456143762beedfa31f4fc915cdb6f7de397,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/IntegrationCard.tsx,8,3,8,8,'Paper' is defined but never used.,,,HIGH,prod
f5aa9a2a88f4644a050a1b2df791f5b6e1d2bf96,MAJOR,maintainability,react/prop-types,eslint,TypeScript,frontend/src/components/KPIBar.tsx,25,53,25,60,'metrics' is missing in props validation,,,HIGH,prod
2165dd930485e6c0626b77623f118389a41a3ae8,MAJOR,maintainability,react/prop-types,eslint,TypeScript,frontend/src/components/KPIBar.tsx,71,18,71,21,'metrics.map' is missing in props validation,,,HIGH,prod
16552f58aec72f7f6180c7c832589981ac61709d,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/OnboardingWizard.tsx,256,19,,,"`'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`.",,,HIGH,prod
6647563101f396389c3bbd4ddf271c0632208a5c,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/OnboardingWizard.tsx,544,21,,,"`'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`.",,,HIGH,prod
8a08da61e82739d25b2f1401ac2fb0c5807e5477,MAJOR,maintainability,no-undef,eslint,TypeScript,frontend/src/components/PageViewTracker.tsx,8,52,8,57,'React' is not defined.,,,HIGH,prod
3ed520ac865425d613d73f0657d3aa5316b3ddb1,MAJOR,maintainability,react/prop-types,eslint,TypeScript,frontend/src/components/PageViewTracker.tsx,8,76,8,84,'children' is missing in props validation,,,HIGH,prod
7d216c0105a02b04ddff995f3a929f1b5262846d,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/QuickSetupPanel.tsx,21,17,21,31,'ExpandMoreIcon' is defined but never used.,,,HIGH,prod
0335daabadaa289244110eb2b26cb1deff3109a6,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/QuickSetupPanel.tsx,219,97,,,"`""` can be escaped with `&quot;`, `&ldquo;`, `&#34;`, `&rdquo;`.",,,HIGH,prod
2190d1751e78e2cd865e87d3b2c5761e20f619bd,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/QuickSetupPanel.tsx,220,49,,,"`""` can be escaped with `&quot;`, `&ldquo;`, `&#34;`, `&rdquo;`.",,,HIGH,prod
ad72c262d37d7542a3e78076ec49986fc8575e4a,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/RepositoryStatus/RepositorySyncButton.tsx,35,3,35,15,'repositoryId' is defined but never used.,,,HIGH,prod
ef2783c6dde0c5874e3df44f1a85ac4f95225440,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/SuggestedLinksPanel.tsx,39,17,39,27,'FilterIcon' is defined but never used.,,,HIGH,prod
a201ea1d2816a8783ffdc640d3bfd077230d6e6e,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/SuggestedLinksPanel.tsx,140,13,140,19,'result' is assigned a value but never used.,,,HIGH,prod
c86d8952e3e4e02583e6f74f80bd313c4f173bf4,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/SuggestedLinksPanel.tsx,406,70,,,"`""` can be escaped with `&quot;`, `&ldquo;`, `&#34;`, `&rdquo;`.",,,HIGH,prod
08966869dc4825b62b467e39d170a4fd1e3bee27,MAJOR,maintainability,react-hooks/set-state-in-effect,eslint,TypeScript,frontend/src/components/SyncProgressDialog.tsx,50,7,50,24,"Error: Calling setState synchronously within an effect can trigger cascading renders

Effects are intended to synchronize state between React and external systems such as manually updating the DOM, state management libraries, or other platform APIs. In general, the body of an effect should do one or both of the following:
* Update external systems with the latest state from React.
* Subscribe for updates from some external system, calling setState in a callback function when external state changes.

Calling setState synchronously within an effect body causes cascading renders that can hurt performance, and is not recommended. (https://react.dev/learn/you-might-not-need-an-effect).

/Users/kkitanin/Documents/MyApps/po_copilot/po_helper/frontend/src/components/SyncProgressDialog.tsx:50:7
  48 |   useEffect(() => {
  49 |     if (!open) {
> 50 |       setElapsedSeconds(0);
     |       ^^^^^^^^^^^^^^^^^ Avoid calling setState() directly within an effect
  51 |       return;
  52 |     }
  53 |",,,HIGH,prod
588d87a061896599b35544e654fef9902a77b5d7,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,5,3,5,16,'CategoryScale' is defined but never used.,,,HIGH,prod
1bdee816d7fc57e7660affd19997c375ed5936e1,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,6,3,6,14,'LinearScale' is defined but never used.,,,HIGH,prod
19b665604d51269d9dea31591bbf5f4f3e592cf5,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,7,3,7,15,'PointElement' is defined but never used.,,,HIGH,prod
b891e0ee4965ecf35c569d045dad5a9fa0ab2c8f,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,8,3,8,14,'LineElement' is defined but never used.,,,HIGH,prod
37990bb874b3cf0b99438c11f934e15f58013c2a,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,9,3,9,8,'Title' is defined but never used.,,,HIGH,prod
c2178f2398c292fae2cef4ebb5cc9404aa3cd59d,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,10,3,10,10,'Tooltip' is defined but never used.,,,HIGH,prod
8ca7a213d42d4bfc41fa68afb5ac450e882242ed,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,11,3,11,9,'Legend' is defined but never used.,,,HIGH,prod
0d9fdf4e7365c36a27c77a8a17ab479611f86c70,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,73,19,73,22,Unexpected any. Specify a different type.,,,HIGH,prod
fe0d0ec8971f8a584f7ad26271e5ac13611ed9af,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/VelocityChart.tsx,105,22,105,25,Unexpected any. Specify a different type.,,,HIGH,prod
4803d33dfdb73f91899922b1bba42b48afb20257,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/capacity/CFDVisualization.tsx,131,30,131,33,Unexpected any. Specify a different type.,,,HIGH,prod
8d6f776d5317b57090e274c2c7ed76eff06bae78,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/capacity/CapacitySettingsPanel.tsx,54,3,54,19,'useCapacityValue' is defined but never used.,,,HIGH,prod
c14c4d05b403ef35fc37fca5693d0bc2a6bf27dd,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/capacity/CapacitySettingsPanel.tsx,107,7,107,21,'UtilizationBar' is assigned a value but never used.,,,HIGH,prod
9a9d490453c3ce5c7b96a82576c67632ced409fa,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/capacity/TeamHealthDashboard.tsx,21,3,21,10,'Tooltip' is defined but never used.,,,HIGH,prod
e3234e314892ceb053314a5a67159ba51744ec58,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/capacity/TeamHealthDashboard.tsx,37,3,37,14,'HealthTrend' is defined but never used.,,,HIGH,prod
58561f2a26b272bd0b7b0b0c6481e9e2d89ba4de,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/capacity/TeamHealthDashboard.tsx,154,30,154,33,Unexpected any. Specify a different type.,,,HIGH,prod
8ca43645fe08aaa1aa51449450cc07d5985ae35e,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/capacity/TeamHealthDashboard.tsx,196,10,196,22,'recentChecks' is assigned a value but never used.,,,HIGH,prod
56c79e3e39e2a517877dbbc3c2230bd88aba2c17,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/capacity/TeamHealthDashboard.tsx,391,37,391,40,Unexpected any. Specify a different type.,,,HIGH,prod
4e9f2a52e08408b2739a4afcb62874c29d480607,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityDashboard.tsx,13,3,13,17,'LinearProgress' is defined but never used.,,,HIGH,prod
ccecf19006ee9f838fabb9605643c3ec2230ed93,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityDashboard.tsx,15,3,15,10,'Tooltip' is defined but never used.,,,HIGH,prod
12f3a8eeaff8db6e73a013b54bc76a5f8d5ebd85,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityDashboard.tsx,16,3,16,13,'IconButton' is defined but never used.,,,HIGH,prod
39d9e1a48d654b88d8c060fbe35d310b2ae50351,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityDashboard.tsx,34,13,34,23,'ShieldIcon' is defined but never used.,,,HIGH,prod
3b12d877265341b39f01bd5383b1802dd5bdb4db,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityDashboard.tsx,38,18,38,33,'CheckCircleIcon' is defined but never used.,,,HIGH,prod
ea6480adbe79dfa7eb4e22023843929e787f1f8e,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityDashboard.tsx,39,12,39,21,'ErrorIcon' is defined but never used.,,,HIGH,prod
c57205f033bffdcbc2ede27c2aab981c5da8957d,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityReportPanel.tsx,29,3,29,10,'Tooltip' is defined but never used.,,,HIGH,prod
3af9240f104ec716b9c6bd0c16e887aa456ba329,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityReportPanel.tsx,41,12,41,21,'ErrorIcon' is defined but never used.,,,HIGH,prod
a68cacf11c05acfaa6fe580a08883ab12606f32f,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/quality/QualityReportPanel.tsx,42,11,42,19,'InfoIcon' is defined but never used.,,,HIGH,prod
256f0c944ec9f7e2a6c7294e50ba2e2a53066a61,MINOR,style,react-hooks/exhaustive-deps,eslint,TypeScript,frontend/src/components/quality/QualityReportPanel.tsx,100,6,100,27,React Hook useEffect has a missing dependency: 'loadReportData'. Either include it or remove the dependency array.,,,HIGH,prod
f8356f216ffb21269a1ea67cf361b89e84102461,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/quality/QualityReportPanel.tsx,433,59,,,"`'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`.",,,HIGH,prod
d050adcbef571c59bb24efc2a8ecb1537b48d350,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/security/MFASettings.tsx,40,14,40,25,'WarningIcon' is defined but never used.,,,HIGH,prod
29e7437914b969e587111224370f8ec4859b1954,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/security/MFASettings.tsx,92,14,92,17,'err' is defined but never used.,,,HIGH,prod
3319df8fcbbc5bcc705f0d11a82641d0e83368c6,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/security/MFASettings.tsx,243,16,,,"`'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`.",,,HIGH,prod
7cc257d0cf25fb3c0a2208b3191fbbf08e239f12,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/security/MFASettings.tsx,288,16,,,"`'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`.",,,HIGH,prod
934727f9f89d7e1172fc7f676c328e828b87bd28,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/testing/TestAnalyticsDashboard.tsx,37,26,37,29,'Bar' is defined but never used.,,,HIGH,prod
c1a4c0766762153be8f985cbc4f9f8b497d79978,MINOR,style,react-hooks/exhaustive-deps,eslint,TypeScript,frontend/src/components/testing/TestAnalyticsDashboard.tsx,343,6,343,43,React Hook useEffect has a missing dependency: 'loadData'. Either include it or remove the dependency array.,,,HIGH,prod
47d4e439e43226fc70fe733351ff76702e205183,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,33,3,33,10,'Divider' is defined but never used.,,,HIGH,prod
fa4ae8a3a626790570fe8562dfe90c3d483ea484,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,41,3,41,10,'Refresh' is defined but never used.,,,HIGH,prod
109cf6bf76d72d85a4a6aa4197fc0a30265f59cd,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,242,12,242,15,Unexpected any. Specify a different type.,,,HIGH,prod
b8780059707abd01d0d9754ccb6a7f5eaf7e9c4b,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,243,24,243,27,Unexpected any. Specify a different type.,,,HIGH,prod
00525e0d7a4356d79be333c43a39470d13626813,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,292,34,292,37,Unexpected any. Specify a different type.,,,HIGH,prod
eed8c4cb73692df28bb1b4b2825a42435f357a03,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,320,33,320,36,Unexpected any. Specify a different type.,,,HIGH,prod
11e58d7c4c85f2b5a903f494b7455e12ef2fe44f,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,348,37,348,40,Unexpected any. Specify a different type.,,,HIGH,prod
8f1ed53fe16873871c26d17b1478a1435d3bccb1,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,367,37,367,40,Unexpected any. Specify a different type.,,,HIGH,prod
5bff9161599692bf57628f5fe17422554dc7662e,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,382,33,382,36,Unexpected any. Specify a different type.,,,HIGH,prod
6fa2f58e791f27b16d835b72db6eebecdf432859,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,420,58,420,61,Unexpected any. Specify a different type.,,,HIGH,prod
4a1aade6d83279598140102e7184d354f870df5b,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,690,29,,,"`""` can be escaped with `&quot;`, `&ldquo;`, `&#34;`, `&rdquo;`.",,,HIGH,prod
b2247fbe0c23647ff23776dbadedf78314a05eff,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/traceability/DataConsistencyPanel.tsx,702,15,,,"`'` can be escaped with `&apos;`, `&lsquo;`, `&#39;`, `&rsquo;`.",,,HIGH,prod
4a22e5fdbb8859a2ab240f6055ad4f4ee24b9a1c,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,28,3,28,7,'Info' is defined but never used.,,,HIGH,prod
6e1d96d0c93760e832dab2dc234ad91af3f8479b,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,312,30,,,"`""` can be escaped with `&quot;`, `&ldquo;`, `&#34;`, `&rdquo;`.",,,HIGH,prod
c9120fb5a928f90e3cde2517fe976d87c72ca690,MAJOR,maintainability,react/no-unescaped-entities,eslint,TypeScript,frontend/src/components/traceability/ImportExportDialog.tsx,184,41,,,"`""` can be escaped with `&quot;`, `&ldquo;`, `&#34;`, `&rdquo;`.",,,HIGH,prod
11fe3389e0a11c0b3537d23290ce7c0672e7472f,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,6,3,6,19,'CircularProgress' is defined but never used.,,,HIGH,prod
0a091cd25dfed57ceacdd8124e3dcd865ccdf59b,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,29,3,29,12,'OpenInNew' is defined but never used.,,,HIGH,prod
e20685c1a5214429a634d6452856ab991c210497,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,36,3,36,19,'OrphanedArtifact' is defined but never used.,,,HIGH,prod
cb173fa195ff40601b8e793ad353da1e5a2a7b00,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,97,9,97,24,'coveragePercent' is assigned a value but never used.,,,HIGH,prod
6b937edbdaad7b665c480eb7207416251b6c6934,MAJOR,maintainability,react-hooks/set-state-in-effect,eslint,TypeScript,frontend/src/components/traceability/PropertiesPanelEditable.tsx,76,7,76,20,"Error: Calling setState synchronously within an effect can trigger cascading renders

Effects are intended to synchronize state between React and external systems such as manually updating the DOM, state management libraries, or other platform APIs. In general, the body of an effect should do one or both of the following:
* Update external systems with the latest state from React.
* Subscribe for updates from some external system, calling setState in a callback function when external state changes.

Calling setState synchronously within an effect body causes cascading renders that can hurt performance, and is not recommended. (https://react.dev/learn/you-might-not-need-an-effect).

/Users/kkitanin/Documents/MyApps/po_copilot/po_helper/frontend/src/components/traceability/PropertiesPanelEditable.tsx:76:7
  74 |   useEffect(() => {
  75 |     if (selectedNode) {
> 76 |       setEditedData({ ...selectedNode.data });
     |       ^^^^^^^^^^^^^ Avoid calling setState() directly within an effect
  77 |     }
  78 |   }, [selectedNode]);
  79 |",,,HIGH,prod
187d606fc982adc7fb0317e7f3f31b7a1ca5435c,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/SyncHealthDashboard.tsx,33,3,33,7,'Sync' is defined but never used.,,,HIGH,prod
3d710f248776d4db30bfa9aefdfe535178616bb5,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/Toolbox.tsx,21,16,21,23,'AddIcon' is defined but never used.,,,HIGH,prod
370b67210812344d9e9524ad4782c741a8c543a7,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/Toolbox.tsx,37,16,37,19,Unexpected any. Specify a different type.,,,HIGH,prod
f574077bf00c1dc8cb534b0c2a7c3809248aae72,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/Toolbox.tsx,147,76,147,79,Unexpected any. Specify a different type.,,,HIGH,prod
b305ffaef6490b4b3375c1a2bd1c8ab435c12e5b,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/TraceabilityGraph.tsx,25,3,25,7,'Info' is defined but never used.,,,HIGH,prod
2a432ba2ec37fdf6c0acd6665d7479339a65a426,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/TraceabilityGraph.tsx,31,3,31,16,'FullChainEdge' is defined but never used.,,,HIGH,prod
6b4fdc290938c7455a4718e80a46823aff21ab13,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/TraceabilityGraph.tsx,57,39,57,42,Unexpected any. Specify a different type.,,,HIGH,prod
e02c9dc9f08f766ccc8692a0b232576049680816,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/TraceabilityGraph.tsx,97,10,97,22,'selectedNode' is assigned a value but never used.,,,HIGH,prod
6161c558bdda0c0aa8221744834f21370b3ae7aa,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/components/traceability/ValidationPanel.tsx,17,18,17,27,'CheckIcon' is defined but never used.,,,HIGH,prod
35bb947fed984b6b49e3defe8b7f19cf921020d0,MAJOR,maintainability,@typescript-eslint/no-explicit-any,eslint,TypeScript,frontend/src/components/traceability/nodes/BaseNode.tsx,6,9,6,12,Unexpected any. Specify a different type.,,,HIGH,prod
c760344400ec65db5554c2f06a3accb7e7089271,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/hooks/useParallelLoading.ts,9,24,9,42,'ParallelLoadResult' is defined but never used.,,,HIGH,prod
b119889cac17c451b10fde42eda01378d3d9092b,MAJOR,maintainability,@typescript-eslint/no-unused-vars,eslint,TypeScript,frontend/src/hooks/useTaskStatuses.ts,8,10,8,17,'useMemo' is defined but never used.,,,HIGH,prod
