issue_id,severity,category,rule_id,tool,language,file,line,column,end_line,end_column,message,evidence,suggestion,confidence,target
55600e413782274c940759a39f7af53269f0f854,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,191,24,,,Property 'updated_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
7a7f3c7f9537c2bdd582d3197d96e61b8bba31c6,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,191,40,,,Property 'resolved_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
ffffaf7278aeee00f240d7d306e463486946f1ee,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,211,40,,,Property 'updated_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
b13120ff2a272a1ff41eb4e004c623a26190c067,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,212,28,,,Property 'updated_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
30112504ec9b37405a34c106e58821bff8c983cf,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,262,14,,,Property 'resolved_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
e339500d7ffb0536f5c67991c820300b2f0cc1e1,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,263,35,,,Property 'resolved_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
6da638db578f9c7295ea52cd03748a61070fdfa0,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,268,35,,,Property 'resolved_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
5b430f3559883f41557f444f2b284b0b886b357b,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,269,41,,,Property 'updated_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
60dc5d62945e6f4df71f4886c6f6e10d48ccb9bf,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Analytics.tsx,269,23,,,Property 'created_date' does not exist on type 'TaskItem'.,parse/typecheck error,,HIGH,prod
9a9d88cbb4de44c1db4a186cef421625021c2657,BLOCKER,build,TS2769,tsc,TypeScript,frontend/src/pages/Dashboard.tsx,763,23,,,No overload matches this call.,parse/typecheck error,,HIGH,prod
1d0460025261d8da4b236363539f71686b61ecb5,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Dashboard.tsx,907,57,,,Property 'limit' does not exist on type 'SprintWipStatus'.,parse/typecheck error,,HIGH,prod
1af0ca7119a10b4927839c4ed21d18f679a3d6ce,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/JiraFieldsConfig.tsx,135,18,,,Property 'warning' does not exist on type 'CalibrationResult'.,parse/typecheck error,,HIGH,prod
52e30c56f0247c8e0e5f6fb0aa62a5356e6ada52,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/JiraFieldsConfig.tsx,136,29,,,Property 'warning' does not exist on type 'CalibrationResult'.,parse/typecheck error,,HIGH,prod
ce6eea5f67cae230f6acf46cb448dfa141fe12a7,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/Knowledge.tsx,190,58,,,Property 'env' does not exist on type 'ImportMeta'.,parse/typecheck error,,HIGH,prod
b563ebfb56c446389a6dee0c96bc2e5f92fe058f,BLOCKER,build,TS2345,tsc,TypeScript,frontend/src/pages/Knowledge.tsx,401,15,,,Argument of type 'unknown[]' is not assignable to parameter of type 'SetStateAction<TreeNode[] | null>'.,parse/typecheck error,,HIGH,prod
b78f27a20a99c529aa2989aeda2cd18a37f35756,BLOCKER,build,TS18046,tsc,TypeScript,frontend/src/pages/Knowledge.tsx,403,58,,,'n' is of type 'unknown'.,parse/typecheck error,,HIGH,prod
c9a85b30590819620d26e886b5cb5bcbb5c99194,BLOCKER,build,TS2345,tsc,TypeScript,frontend/src/pages/Knowledge.tsx,404,131,,,Argument of type 'unknown[]' is not assignable to parameter of type 'TreeNode[]'.,parse/typecheck error,,HIGH,prod
a237486d1a87d06c06598a66214e40c0a7741fdb,BLOCKER,build,TS2345,tsc,TypeScript,frontend/src/pages/Knowledge.tsx,465,35,,,Argument of type 'TreeNode[] | undefined' is not assignable to parameter of type 'TreeNode[]'.,parse/typecheck error,,HIGH,prod
4dad12c4cfc3eea7dccef1214d31101a8e0ef840,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1037,50,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
7db4ea47871db94451d9e10ed2542493b20d8d6c,BLOCKER,build,TS18046,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1037,76,,,'e' is of type 'unknown'.,parse/typecheck error,,HIGH,prod
9f5f05c8f366ca5c7e47faebdac7e8e27398e70d,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1077,14,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
84645a61ba6aba3155c2eeccae3ec86d38877bd2,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1078,14,,,Property 'message' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
cba7dd6d08d062aebf485b9f0180fa9707248428,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1111,60,,,Property 'has_token' does not exist on type '{ configured: boolean; base_url?: string | null | undefined; status?: string | undefined; }'.,parse/typecheck error,,HIGH,prod
11dc1b7042833421c41888e7c9597da79c03b77b,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1278,21,,,Property 'meta' does not exist on type 'Project'.,parse/typecheck error,,HIGH,prod
72d772df6179d7a3a6e26259bae83b37b11a817d,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1280,53,,,Property 'meta' does not exist on type 'Project'.,parse/typecheck error,,HIGH,prod
e25933ea73c87c76047934844ccc373f6ccedf81,BLOCKER,build,TS18048,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1330,40,,,'project.completed_tasks' is possibly 'undefined'.,parse/typecheck error,,HIGH,prod
e5098c773678f7158aa314ab66d386fabb5e98de,BLOCKER,build,TS18048,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1330,18,,,'project.total_tasks' is possibly 'undefined'.,parse/typecheck error,,HIGH,prod
5993494efb16bab337b7f81f2b0e669905a02a8b,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1412,28,,,Property 'spent_budget' does not exist on type 'Project'.,parse/typecheck error,,HIGH,prod
849b00853716df3d4488311c339f66290228235f,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1457,36,,,Property 'ideal_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
60b3d3312d3ceddc17a9df64793aa7a3d83db9b8,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1463,38,,,Property 'ideal_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
8a9c5ccecb3afb42610ca10932851436bbf96327,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1473,33,,,Property 'actual_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
0828ae355ed86e3a732a7f6b60413333cc0aa253,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1474,33,,,Property 'ideal_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
46dabc8bdbf718f9307eaeaec40195b6bf850eca,BLOCKER,build,TS18048,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1535,27,,,'member.days_since_activity' is possibly 'undefined'.,parse/typecheck error,,HIGH,prod
4984a9474b73bdc61e8ecf80237f21b6e6fc10ad,BLOCKER,build,TS18048,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1536,27,,,'member.days_since_activity' is possibly 'undefined'.,parse/typecheck error,,HIGH,prod
13675b790d1fc580b7e76a53738f997cbd70a7d6,BLOCKER,build,TS2345,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1614,39,,,Argument of type 'unknown' is not assignable to parameter of type 'SetStateAction<BurndownData | null>'.,parse/typecheck error,,HIGH,prod
a9cc4fe07824485ed8287567cb38bb0af2eaeb01,BLOCKER,build,TS2345,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1617,38,,,Argument of type 'SprintQuality' is not assignable to parameter of type 'SetStateAction<SprintQualityData | null>'.,parse/typecheck error,,HIGH,prod
25467bbc29e2db9370b0968623388f87efc3dc86,BLOCKER,build,TS2345,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1620,39,,,Argument of type 'SprintCapacity' is not assignable to parameter of type 'SetStateAction<SprintCapacityData | null>'.,parse/typecheck error,,HIGH,prod
83e0195acff540ed88b2877ec5f334f4f1bc4733,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1625,36,,,Property 'sprint_id' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
1159739bf084ed55d08ddd4a07953c51a8e04c4c,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1637,26,,,Property 'sprint_id' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
940e889f3b1edf07e78c63b34387e1ac99540d77,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1643,53,,,Property 'commitment' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
f5821269824db0276137cf94d80d4e1c804a3969,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1643,25,,,Property 'commitment_hours' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
1233e94ec4a212b6be1538fffaeee246bc92eaac,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1645,52,,,Property 'completed' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
b3633f179d2a4f53d4be602fcaf11a3b56e02bf4,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1645,25,,,Property 'completed_hours' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
847dbf856d2defe70ca464c254a6ee467b07f3fe,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1646,47,,,Property 'scope_added_hours' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
1530778bfe487221fbe6b236e5439f4e88b018d4,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1648,25,,,Property 'predictability_pct' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
2b67c34f4aff18b0110bfd03ef47a0bc3a50a48d,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1652,46,,,Property 'carryover_hours' does not exist on type 'Sprint'.,parse/typecheck error,,HIGH,prod
7b0cde3948fc0b66ca470806fb4b6722a7d62091,BLOCKER,build,TS2769,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1657,37,,,No overload matches this call.,parse/typecheck error,,HIGH,prod
fda34910a4c243743a2d02dda872d631dcb37d9e,BLOCKER,build,TS2769,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1658,37,,,No overload matches this call.,parse/typecheck error,,HIGH,prod
4b79ebe73542c37cfc5bfbe1b8be34743af84a86,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1725,44,,,Property 'ideal_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
7ec4f0b2b19c7df921d2b00224dd6d542298b148,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1731,46,,,Property 'ideal_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
12bb46f97686fe379c6805d3af12099abe36af1d,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1741,41,,,Property 'actual_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
82cd72c688949be8db316c982bdfee5f6c03a443,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1742,41,,,Property 'ideal_burndown' does not exist on type 'BurndownData'.,parse/typecheck error,,HIGH,prod
31e517c0c1d673a2813364599c22a6391c3f6d95,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1766,40,,,Property 'weeks' does not exist on type 'SprintCapacityData'.,parse/typecheck error,,HIGH,prod
88a537fe7ebb859919c7ea69d312f9ff3e4cfa20,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1767,44,,,Property 'capacity_hours_per_person' does not exist on type 'SprintCapacityData'.,parse/typecheck error,,HIGH,prod
a48a3a1ec0d0d3e6676434856bd531ae87d37559,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1803,33,,,Property 'utilization_pct' does not exist on type '{ assignee: string; capacity_hours: number; planned_hours: number; completed_hours: number; }'.,parse/typecheck error,,HIGH,prod
0dc14eac5a87e0d455f0936d69dfb916d77f1276,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1805,37,,,Property 'utilization_pct' does not exist on type '{ assignee: string; capacity_hours: number; planned_hours: number; completed_hours: number; }'.,parse/typecheck error,,HIGH,prod
00f14747a6bb852e4e604c1deb757ef0d7d73922,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1810,30,,,Property 'utilization_pct' does not exist on type '{ assignee: string; capacity_hours: number; planned_hours: number; completed_hours: number; }'.,parse/typecheck error,,HIGH,prod
ee54d2725f15639bc3a9f596ae4045c1b93b5c4f,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1833,40,,,Property 'dod_pct' does not exist on type 'SprintQualityData'.,parse/typecheck error,,HIGH,prod
20cc22b4ff3cd56f4ef475c1aa741ea43722ba54,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1845,39,,,Property 'blockers' does not exist on type 'SprintQualityData'.,parse/typecheck error,,HIGH,prod
cbc4449bbcc18e9a5efeae4bb2ad2a8e97ed9b8d,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1857,39,,,Property 'bugs_by_priority' does not exist on type 'SprintQualityData'.,parse/typecheck error,,HIGH,prod
94ae74a6df8f020a760a8514ec046c5cb1c11873,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1858,56,,,Property 'bugs_by_priority' does not exist on type 'SprintQualityData'.,parse/typecheck error,,HIGH,prod
925777a554c5f9b72b260ee6b0380241b06ca8a5,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1939,31,,,Property 'message' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
4895b61a1d9c5eaf5ed64124271ee02a0551b15a,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1982,34,,,Property 'created_at' does not exist on type 'QualityHistoryItem'.,parse/typecheck error,,HIGH,prod
8a46e81a1c5aafa17a5c30ac2680e16ac726f246,BLOCKER,build,TS2551,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,1987,58,,,Property 'passed' does not exist on type 'QualityHistoryItem'. Did you mean 'pass'?,parse/typecheck error,,HIGH,prod
c117e531b9a8b3826a9309cf07528dc536dcf7b0,BLOCKER,build,TS2551,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2019,52,,,Property 'passed' does not exist on type 'QualityHistoryItem'. Did you mean 'pass'?,parse/typecheck error,,HIGH,prod
cb03ba318d8ba91743018ac4fbb73817122d37c7,BLOCKER,build,TS18046,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2056,36,,,'prs' is of type 'unknown'.,parse/typecheck error,,HIGH,prod
159bed4e3d2c459d6a62df40748fd2cb58861b3b,BLOCKER,build,TS2345,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2080,31,,,Argument of type 'unknown[]' is not assignable to parameter of type 'SetStateAction<QualityHistoryItem[]>'.,parse/typecheck error,,HIGH,prod
bc1660d517f415525e133b697eea573d99fba49f,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2086,33,,,Property 'message' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
9d13c77b9ea58e88770c8f8d863b1d024064e13c,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2594,67,,,Property 'has_token' does not exist on type '{ configured: boolean; base_url?: string | null | undefined; status?: string | undefined; }'.,parse/typecheck error,,HIGH,prod
4ee36f7fe9c29cf2c6585eaccfa318fb7a10e4a1,BLOCKER,build,TS2769,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2629,37,,,No overload matches this call.,parse/typecheck error,,HIGH,prod
52b2286396f32dfa821208a64b32204cba688509,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2651,53,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
7c4e47d0ab6a59a7f3207fa9e734fd60b6334acf,BLOCKER,build,TS18046,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,2651,79,,,'e' is of type 'unknown'.,parse/typecheck error,,HIGH,prod
19c3a65a974743974b282b751ed001788abb2371,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,274,26,,,Property 'spent_budget' does not exist on type 'Project'.,parse/typecheck error,,HIGH,prod
d40f39844ad3cc202d7930c8444ec7b2a3a2e823,BLOCKER,build,TS2353,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,274,7,,,"Object literal may only specify known properties, and 'spent_budget' does not exist in type 'Project | ((prevState: Project | null) => Project | null)'.",parse/typecheck error,,HIGH,prod
748f2d202928540aadd88da00c5df67ebfe3e21a,BLOCKER,build,TS2554,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,287,51,,,"Expected 1 arguments, but got 3.",parse/typecheck error,,HIGH,prod
c1d63400d30b9b9e9ab54eda2fc98c79b1554d78,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,354,20,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
c3a6026a962bfada92b3ef92addb5abcb3d991fa,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,355,20,,,Property 'message' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
b7af3071cb25e0098311d6fe1e37b8a752ef959e,BLOCKER,build,TS2353,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,381,11,,,"Object literal may only specify known properties, and 'groupPath' does not exist in type '{ search?: string | undefined; page?: number | undefined; per_page?: number | undefined; }'.",parse/typecheck error,,HIGH,prod
dd72cc8265474c3f37d592595d2998a50f48ac5a,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,396,18,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
04e196725bafe32cb0edf07af5b4b2d934eac7b9,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,397,18,,,Property 'message' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
da202e5c2a3a27f12f95a51d30ecf9eb31a8d947,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,448,55,,,Property 'has_token' does not exist on type '{ configured: boolean; base_url?: string | null | undefined; status?: string | undefined; }'.,parse/typecheck error,,HIGH,prod
1d6cab850c019407811f3856d2935b40a2d8b981,BLOCKER,build,TS2554,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,470,47,,,"Expected 1 arguments, but got 2.",parse/typecheck error,,HIGH,prod
6f4a6047340c28455a1454bf0f098482c598e4a3,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,481,26,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
c14a88beacd929e140473deb09e8e7eb1563583a,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,481,55,,,Property 'message' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
a3dbcd45946a156325b925d733a9a948e0d027c0,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,544,16,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
7b2fbd066618a221081184ab92a4656cddc3b914,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,545,16,,,Property 'message' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
9ffe318c4517e3e2e8761e561c73b59e2c528ce2,BLOCKER,build,TS2339,tsc,TypeScript,frontend/src/pages/ProjectDetail.tsx,566,16,,,Property 'response' does not exist on type '{}'.,parse/typecheck error,,HIGH,prod
